"week_ending","location","region","avg_price_nonorg","total_nonorg_units","total_nonorg_bag_units","total_org_units","total_org_bag_units","plu4046","plu4225","plu4770","small_nonorg_bag","large_nonorg_bag","xlarge_nonorg_bag","avg_price_org","plu94046","plu94225","plu94770","small_org_bag","large_org_bag","xlarge_org_bag","bulk_nonorg_gtin","bulk_org_gtin"
2018-08-05,"Dallas/Ft. Worth","South Central",0.92,1326440.13,468430.1,27077.68,21205.84,570677.33,284287.05,3045.65,330089.32,137642.99,697.79,1.57,4959.31,912.53,0,18579.67,2626.17,0,NA,NA
2018-08-05,"Denver","West",1.26,795682,441302.53,33054.89,24637.06,161774.8,174732.27,17872.4,153352.95,287927.92,21.66,1.54,7106.23,1159.01,152.59,22725.79,1911.27,0,NA,NA
2018-08-05,"Detroit","Great Lakes",1.11,432680.46,196467.58,34195.11,28508.72,110998.58,60355.24,64859.06,151358.14,32825.64,12283.8,1.13,975.79,4696.09,0,17509.12,10999.6,0,NA,NA
2018-08-05,"Grand Rapids","Great Lakes",1.35,190333.8,54111.24,9204.69,8091.7,3701.23,70223.71,62297.62,34847.1,707.18,18556.96,1.26,12.63,1100.36,0,8019.59,72.11,0,NA,NA
2018-08-05,"Harrisburg/Scranton","Northeast",1.08,344535.35,111923.74,12184.19,11491.51,50730.71,181831.37,49.53,107494.85,2125.55,2303.34,1.57,270.76,421.92,0,9915.03,1576.48,0,NA,NA
2018-08-05,"Hartford/Springfield","Northeast",1.28,355234.71,84422.56,14441.34,8904.28,9078.06,257923.12,3810.97,73142.84,9389.72,1890,2.17,105.34,5431.72,0,8825.52,78.76,0,NA,NA
2018-08-05,"Houston","South Central",0.85,1352801.87,520856.54,101063.25,93907.64,503860.57,323914.45,4170.31,337516.67,174556.54,8783.33,0.84,6980.82,174.79,0,93340.97,566.67,0,NA,NA
2018-08-05,"Indianapolis","Great Lakes",1.06,201515.79,104419.75,11234.68,9069.97,52416.44,38601.43,6078.17,96576.78,6639.27,1203.7,1.34,565.3,1596.8,0,2224.3,6845.67,0,NA,NA
2018-08-05,"Jacksonville","Southeast",1.13,231578.25,81984.45,3519.98,2843.33,139191.67,10094.98,307.15,33691.18,44624.38,3668.89,1.35,65.26,611.39,0,2843.33,0,0,NA,NA
2018-08-05,"Las Vegas","West",0.99,458985.05,219690.27,11511.93,7485.24,82715.47,147561.92,9017.39,62712.88,156524.06,453.33,1.56,1846.07,2180.62,0,7421.5,63.74,0,NA,NA
2018-08-05,"Los Angeles","California",1.07,2959948.95,1240239.07,105646.26,46927.38,1190257,445724.54,83728.34,1133911.94,50271.37,56055.76,1.69,20446.63,38272.25,0,46768.15,159.23,0,NA,NA
2018-08-05,"Louisville","Midsouth",1.2,109599.85,64574.8,5346.33,3970.09,19953.5,24896.8,174.75,37717.55,26597.25,260,1.74,3,1373.24,0,602.42,3367.67,0,NA,NA
2018-08-05,"Miami/Ft. Lauderdale",NA,1.36,734747.99,214949.76,8433.01,8271.11,469264.21,46346.42,4187.6,96050.47,110133.73,8765.56,1.27,135.47,26.43,0,8271.11,0,0,NA,NA
2018-08-05,"Nashville","Midsouth",1.08,276779.34,141672.79,10631.21,7958.73,124881.13,10087.76,137.66,105464.92,34424.54,1783.33,1.75,9.7,2662.78,0,1553.8,6404.93,0,NA,NA
2018-08-05,"New Orleans/Mobile","South Central",1.17,304794.69,96142.4,3592.28,3077.78,161310.29,47058,284,31867.17,62458.57,1816.66,1.13,385.65,128.85,0,2554.44,523.34,0,NA,NA
2018-08-05,"New York","Northeast",1.17,1906996.14,884724.55,89036.78,62648.97,52999.15,967223.23,2049.21,771466.85,109431.04,3826.66,1.93,10956.2,13809.97,1621.64,60886.89,1762.08,0,NA,NA
2018-08-05,"Northern New England","Northeast",1.39,553833.25,113858.62,26268.7,22370.77,23754.22,415934.33,286.08,37830.7,75577.92,450,1.65,0,3897.93,0,22280.77,90,0,NA,NA
2018-08-05,"Orlando","Southeast",1.22,492851.09,166125.47,10300.13,8964.07,302339.69,23878.76,507.17,80164.34,77925.57,8035.56,1.39,266.22,1069.84,0,7913.04,1051.03,0,NA,NA
2018-08-05,"Philadelphia","Northeast",1.16,572031.74,230251.08,22262.58,17155.31,29307.48,308927.5,3545.68,197403.89,30600.53,2246.66,1.64,2428.79,2675.46,3.02,16151.98,1003.33,0,NA,NA
2018-08-05,"Phoenix/Tucson","West",0.76,1431562.87,480545.06,21136.39,14727.53,615016.61,320292.72,15708.48,210729.96,264736.21,5078.89,1.39,3104.5,3304.36,0,14386.1,341.43,0,NA,NA
2018-08-05,"Pittsburgh","Northeast",0.96,193854.63,103508.59,10337.88,9006.94,65461.25,22716.14,2168.65,42505.54,61003.05,0,1.48,1318.59,12.35,0,8940.27,66.67,0,NA,NA
2018-08-05,"Portland","West",1.24,599356.53,249998.73,29734.7,17415.99,78256.03,252284.27,18817.5,148739.69,100579.32,679.72,1.84,1458.67,10860.04,0,1784.85,15631.14,0,NA,NA
2018-08-05,"Raleigh/Greensboro","Midsouth",1.27,354649.47,132746.36,12974.06,6599.37,101517.18,114626.36,5759.57,116476.39,16269.97,0,2.31,17.99,6248.61,108.09,6422.7,176.67,0,NA,NA
2018-08-05,"Richmond/Norfolk","Midsouth",1.13,297564.23,143923.52,17473.67,13442.85,75029.63,76909.46,1701.62,119243.85,22176.34,2503.33,1.51,63.68,3923.78,43.36,8754.99,4687.86,0,NA,NA
2018-08-05,"Roanoke","Midsouth",1.11,180803.77,105720.74,10117.84,8278.72,39754.99,35240.43,87.61,88023.61,16660.46,1036.67,1.75,191.1,1648.02,0,3288.48,4990.24,0,NA,NA
2018-08-05,"Sacramento","California",1.45,497712.15,76977.4,15153.01,8858.11,128244.77,292002.27,487.71,71163.92,1902.6,3910.88,1.56,1123.47,5171.43,0,8858.11,0,0,NA,NA
2018-08-05,"San Diego","California",1.16,525026.59,173390.17,21543.17,3913.23,148761.99,180736.41,22138.02,161507.95,9691.73,2190.49,1.77,4153.84,13476.1,0,3904.27,8.96,0,NA,NA
2018-08-05,"San Francisco","California",1.59,869736,144662.77,46507.63,26168.67,173341.1,550294.47,1437.66,140650.7,1135.25,2876.82,1.75,3616.89,16722.07,0,26165.34,3.33,0,NA,NA
2018-08-05,"Seattle","West",1.59,503825.31,240539.33,40670.61,25277.51,107517.63,155410.19,358.16,137659.14,102533.26,346.93,2.02,1259.48,14133.62,0,1873.41,23389.46,14.64,NA,NA
2018-08-05,"South Carolina","Midsouth",1.14,463769.93,166046.42,14315.3,9411.34,233115.43,62065.1,2542.98,103572.47,59000.62,3473.33,1.59,59.28,4807.89,36.79,6591.58,2819.76,0,NA,NA
2018-08-05,"Spokane","West",1.4,87441.9,36071.32,4814.37,2324.03,22237.12,28981.45,152.01,24300.99,11611.49,158.84,1.93,275.55,2214.79,0,670.85,1653.18,0,NA,NA
2018-08-05,"St. Louis","Plains",1.27,204269.61,89539.29,6031.17,2216.15,94853.18,19736.69,140.45,69490.21,19950.83,98.25,2.24,667.17,3146.08,1.77,706.67,1509.48,0,NA,NA
2018-08-05,"Syracuse","Northeast",1.26,83672.83,40040.9,4390.02,4156.89,3513.88,40105.09,12.96,35366.61,4577.62,96.67,1.25,88.05,145.08,0,1888.52,2268.37,0,NA,NA
2018-08-05,"Tampa","Southeast",1.32,511113.09,167717.89,8805.3,7674.09,309669.74,32624,1101.46,64142.38,95517.73,8057.78,1.4,184.48,946.73,0,6145.29,1528.8,0,NA,NA
2018-08-05,"West Tex/New Mexico","West",0.87,997635.06,351885.93,23602.02,16309.05,420878,193420.12,31451.01,136268,215231.27,386.66,1.56,2495.34,4736.2,61.43,15340.9,968.15,0,NA,NA
2018-08-12,"Albany","Northeast",1.39,157881.76,14694.34,2337.09,1885.04,5414.86,137753.56,19,11535.82,2691.85,466.67,1.65,17.66,434.39,0,1841.71,43.33,0,NA,NA
2018-08-12,"Atlanta","Southeast",0.94,775521.46,406629.18,21313.7,12638.77,332346.24,36037.04,509,296724.12,102758.39,7146.67,1.45,210,8464.93,0,6498.09,6140.68,0,NA,NA
2018-08-12,"Baltimore/Washington","Midsouth",1.15,967260.88,279525.92,36837.1,30445.87,100835.48,533958.53,52940.95,263286.49,10806.09,5433.34,1.5,1029.55,5310.31,51.37,30052.92,392.95,0,NA,NA
2018-08-12,"Boise","West",1.31,97936.64,42769.14,4392.96,3435.47,38150.66,4694.53,12322.31,19879.86,22855.8,33.48,1.69,0,957.49,0,1195.09,2240.38,0,NA,NA
2018-08-12,"Boston","Northeast",1.28,772077.18,145990.24,26882.99,24569.02,15554.18,609901.86,630.9,141326.85,3373.39,1290,1.71,11.79,2302.18,0,18634.98,5934.04,0,NA,NA
2018-08-12,"Buffalo/Rochester","Northeast",1.18,172355.1,91702.78,15715.26,15282.97,5076.74,75565.58,10,83731.55,7014.56,956.67,1.16,266.9,165.39,0,4231.12,11051.85,0,NA,NA
2018-08-12,"Charlotte","Midsouth",1.25,274356.12,99738.1,10842.11,5372.06,89110.84,79479.21,6027.97,85464.14,14270.63,3.33,2.07,33.93,5342.47,93.65,4497.64,874.42,0,NA,NA
2018-08-12,"Chicago","Great Lakes",1.42,733138.86,149325.94,40837.49,25550.34,133194.54,358353.8,92264.58,130606.95,13582.51,5136.48,1.58,355.23,14931.92,0,25363.5,186.84,0,NA,NA
2018-08-12,"Cincinnati/Dayton","Great Lakes",1.3,265908.68,165447.45,13530.06,5882.4,52475.52,34362.92,13622.79,129886.93,32458.46,3102.06,1.86,796.12,6851.54,0,1485.69,4396.71,0,NA,NA
2018-08-12,"Columbus","Great Lakes",1.13,207141.59,122009.49,8502.06,5579.51,44103.39,37919.71,3109,96447.74,24478.5,1083.25,1.55,613.59,2304.2,0,4097.67,1481.84,0,NA,NA
2018-08-12,"Dallas/Ft. Worth","South Central",0.97,1229850.69,456728.38,29623.99,23498.71,528733.93,242320.51,2067.87,308455.04,147307.14,966.2,1.6,5430.62,694.66,0,20422.56,3076.15,0,NA,NA
2018-08-12,"Denver","West",1.1,940013.56,559047.8,27851.35,19998.16,158344.97,204896.14,17724.65,152419.54,406626.04,2.22,1.62,5247.04,2464.8,141.35,12197.31,7800.85,0,NA,NA
2018-08-12,"Detroit","Great Lakes",1.17,471587.13,224186.24,14243.39,9047.55,69936.69,80418.83,97045.37,180945.2,24755.13,18485.91,1.48,596.61,4556.17,0,7152.58,1894.97,0,NA,NA
2018-08-12,"Grand Rapids","Great Lakes",1.23,212861.36,48641.97,9546.55,8113.75,2946.3,76122.54,85150.55,26021.37,218.19,22402.41,1.32,38.6,1394.2,0,8067.09,46.66,0,NA,NA
2018-08-12,"Harrisburg/Scranton","Northeast",1.11,355053.08,101525.3,12413.98,11680.88,56980.91,196449.74,97.13,96913.83,1561.47,3050,1.5,431.14,301.96,0,11552.47,128.41,0,NA,NA
2018-08-12,"Hartford/Springfield","Northeast",1.27,382604.63,74946.77,13451.12,7665.44,10230.83,296564.52,862.51,67135.83,6160.94,1650,2.15,130.69,5654.99,0,7643.86,21.58,0,NA,NA
2018-08-12,"Houston","South Central",0.84,1381819.64,596111.03,29686.56,22750.75,600342.39,183121.38,2244.84,457189.84,128547.86,10373.33,1.45,6814.73,121.08,0,21950.75,800,0,NA,NA
2018-08-12,"Indianapolis","Great Lakes",1.18,205963.74,104882.31,8795.16,6805.64,35043.34,59213.38,6824.71,92640.79,10920.7,1320.82,1.35,358.53,1630.99,0,2438.33,4367.31,0,NA,NA
2018-08-12,"Jacksonville","Southeast",1.13,214955.87,85726.35,5895.35,4652.44,117221.15,11744.96,263.41,28751.57,53684.78,3290,1.58,205.59,1037.32,0,2537.74,2114.7,0,NA,NA
2018-08-12,"Las Vegas","West",1.06,374167.74,170019.54,13066.15,6753.61,72302.41,123328.99,8516.8,67994.49,101230.18,794.87,1.68,3874.49,2438.05,0,6636.03,117.58,0,NA,NA
2018-08-12,"Los Angeles","California",1.09,3096741.04,1478433.7,121326.96,69783.82,1125373.62,394180.99,98752.73,1345744.78,56848.78,75840.14,1.51,20424.42,31118.72,0,69353.82,430,0,NA,NA
2018-08-12,"Louisville","Midsouth",0.96,161518.22,95960.59,3192.46,1623.4,40181.67,25253.71,122.25,68635.3,26961.96,363.33,1.63,20,1549.06,0,491.46,1131.94,0,NA,NA
2018-08-12,"Miami/Ft. Lauderdale",NA,1.37,706047.65,220890.17,7459.77,7312.22,440689.48,42737.76,1730.24,92889.59,118637.25,9363.33,1.27,144.68,2.87,0,7312.22,0,0,NA,NA
2018-08-12,"Nashville","Midsouth",0.93,327947.5,178788.84,6771.98,4113.64,139758.63,9321.77,78.26,137514.46,38587.71,2686.67,1.54,35.13,2623.21,0,1407.05,2706.59,0,NA,NA
2018-08-12,"New Orleans/Mobile","South Central",1.19,274319.35,105967.82,3918.32,3057.15,127350.64,40510.89,490,44680.66,59270.5,2016.66,1.4,699.18,161.99,0,1892.23,1164.92,0,NA,NA
2018-08-12,"New York","Northeast",1.16,1826546.22,611205.09,103761.14,66564.62,53010.88,1161770.62,559.63,556844.91,51840.18,2520,1.76,18934.06,16747.94,1514.52,66540.52,24.1,0,NA,NA
2018-08-12,"Northern New England","Northeast",1.12,806832.37,60262.76,15313.34,13712.8,26793.42,719167.87,608.32,38762.81,20838.84,661.11,1.57,0,1600.54,0,13629.47,83.33,0,NA,NA
2018-08-12,"Orlando","Southeast",1.22,488895.01,169120.14,12508.3,10605.34,295891.85,23443.81,439.21,70770.19,90381.06,7968.89,1.5,356.87,1546.09,0,8301.33,2304.01,0,NA,NA
2018-08-12,"Philadelphia","Northeast",1.13,591240.68,207343.91,23991.36,17013.72,28358.71,353708.19,1829.87,180785.48,24001.77,2556.66,1.56,3656.17,3312.01,9.46,16920.11,93.61,0,NA,NA
2018-08-12,"Phoenix/Tucson","West",0.76,1421969.77,483555.87,20702.29,11460.06,646193.47,277048.14,15172.29,222314.83,255661.05,5579.99,1.52,5538.58,3703.65,0,11079.39,380.67,0,NA,NA
2018-08-12,"Pittsburgh","Northeast",1.2,138377.55,82474.76,12247.67,10893.74,35952.32,18896.53,1053.94,47067.26,35407.5,0,1.46,1255.09,98.84,0,10723.74,170,0,NA,NA
2018-08-12,"Portland","West",1.2,685102.99,306274.29,44940.68,32217.51,72669.9,286701.44,19457.36,102007.77,203806.2,460.32,1.69,1200.07,11523.1,0,11551.33,20662.38,3.8,NA,NA
2018-08-12,"Raleigh/Greensboro","Midsouth",1.21,378008.33,139849.76,11788.86,5888.06,108859.14,123277.39,6022.04,122220.56,17586.98,42.22,2.43,135.29,5695.18,70.33,5301.5,586.56,0,NA,NA
2018-08-12,"Richmond/Norfolk","Midsouth",0.94,339872.06,175166.83,16017.29,11821.95,90173.52,72376.51,2155.2,148629.38,23024.12,3513.33,1.35,90.75,4071.04,33.55,11302.12,519.83,0,NA,NA
2018-08-12,"Roanoke","Midsouth",0.93,238280.96,142359.88,7243.62,4190.93,57274.29,38549.73,97.06,119516.4,21583.48,1260,1.54,402.52,2650.17,0,3344.1,846.83,0,NA,NA
2018-08-12,"Sacramento","California",1.38,522801.03,72348.57,10384.58,4401.99,117100.24,332894.06,458.16,66611,2161.7,3575.87,1.8,2217.84,3763.41,1.34,4385.32,16.67,0,NA,NA
2018-08-12,"San Diego","California",1.13,531725.13,209847.75,18672.23,2986.32,144008.32,151284.25,26584.81,199295.18,7523.82,3028.75,1.99,3942.7,11743.21,0,2859.66,126.66,0,NA,NA
2018-08-12,"San Francisco","California",1.45,955608.6,123700.42,30293.59,9872.13,160598.2,669788.17,1521.81,119946.29,1118.89,2635.24,2.23,9433.52,10987.94,0,9872.13,0,0,NA,NA
2018-08-12,"Seattle","West",1.48,577864.86,313267.55,65663.56,45153.82,97289.88,166863.18,444.25,134164.71,178541.91,560.93,1.97,1167.84,19341.9,0,4230.39,40879.49,43.94,NA,NA
2018-08-12,"South Carolina","Midsouth",1.07,471417.54,190665.18,17269.14,11840.66,224714.41,53183.59,2854.36,131274.13,54709.95,4681.1,1.5,101.14,5222.24,105.1,9464.33,2376.33,0,NA,NA
2018-08-12,"Spokane","West",1.31,102107.36,50586.38,7751.16,5015.43,20464.88,30915.65,140.45,24631.32,25925.08,29.98,1.81,334.18,2401.55,0,208.07,4802.75,4.61,NA,NA
2018-08-12,"St. Louis","Plains",1.18,230821.79,119340.87,4480.19,1495.33,92132.02,19145.53,203.37,89591.77,26721.15,3027.95,2.25,295.28,2689.58,0,335.56,1159.77,0,NA,NA
2018-08-12,"Syracuse","Northeast",1.29,97094.14,37017.39,4319.67,4153.63,4143.36,55905.39,28,33392.42,3494.97,130,1.2,72.15,93.89,0,1614.94,2538.69,0,NA,NA
2018-08-12,"Tampa","Southeast",1.33,493599.48,162826.33,9715.72,8303.2,300447.62,29796.93,528.6,65923.93,88385.73,8516.67,1.4,255.01,1157.51,0,6875.72,1427.48,0,NA,NA
2018-08-12,"West Tex/New Mexico","West",0.89,893145,295077.17,26917.65,16997.52,406414.45,160819.65,30833.73,142117.42,152475.37,484.38,1.64,4766.9,5117.97,35.26,16387.64,609.88,0,NA,NA
2018-08-19,"Albany","Northeast",1.47,101388.9,21783.19,2707.01,2160.29,7400.17,71997.54,208,17564.44,3748.75,470,1.64,30.7,516.02,0,2133.63,26.66,0,NA,NA
2018-08-19,"Atlanta","Southeast",0.97,751406.23,390008.36,21721.58,14422.24,319371.7,39812.17,2214,267088.72,115759.64,7160,1.4,207.71,7091.63,0,11132.47,3289.77,0,NA,NA
2018-08-19,"Baltimore/Washington","Midsouth",1.39,814263.75,266636.55,38226.49,31219.33,107119.73,404492.25,36015.22,245298.89,15764.33,5573.33,1.55,995.02,5910.52,101.62,30818.44,400.89,0,NA,NA
2018-08-19,"Boise","West",1.41,91549.15,39458.07,3160.3,2086.12,35941.19,6414.93,9734.96,17727.54,21714.46,16.07,1.96,0,1074.18,0,418.85,1667.27,0,NA,NA
2018-08-19,"Boston","Northeast",1.42,626379.69,131095.5,34618.2,32249.97,14679.8,477810.05,2794.34,118783.02,11065.82,1246.66,1.67,25.35,2342.88,0,26932.77,5317.2,0,NA,NA
2018-08-19,"Buffalo/Rochester","Northeast",1.14,172639.62,95718.23,17690.08,17210.22,6161.64,70147.11,612.64,84827.33,9877.56,1013.34,1.15,318.87,160.99,0,12597.1,4613.12,0,NA,NA
2018-08-19,"Charlotte","Midsouth",1.27,276940.89,100077.4,10378.91,4733.55,94486.83,75468.38,6908.28,82753.21,17284.19,40,2.21,30.43,5457.75,157.18,3481.81,1251.74,0,NA,NA
2018-08-19,"Chicago","Great Lakes",1.54,726537.35,174635.1,45783.78,26974.54,110818.1,355199.55,85884.6,131627.59,39012.53,3994.98,1.71,395.18,18414.06,0,26724.39,250.15,0,NA,NA
2018-08-19,"Cincinnati/Dayton","Great Lakes",1.19,329813.07,203009.97,17549.81,9604.37,53302.15,60696.71,12804.24,180273.22,18081.04,4655.71,1.84,889.01,7056.43,0,1725.3,7879.07,0,NA,NA
2018-08-19,"Columbus","Great Lakes",1.1,248649.71,142699.66,7941.55,5069.46,45072.23,56367.15,4510.67,113495.16,26634.95,2569.55,1.7,601.96,2270.13,0,3675.93,1393.53,0,NA,NA
2018-08-19,"Dallas/Ft. Worth","South Central",0.92,1326030.61,467297.88,29205.44,22459.96,580107.43,269589.39,9035.91,350600.65,116118.31,578.92,1.63,5733.55,1011.93,0,18485.5,3974.46,0,NA,NA
2018-08-19,"Denver","West",0.99,1118358.27,618429.07,23059.25,11236.63,129456.04,358835.05,11638.11,122784.14,495643.63,1.3,1.63,10132.98,1566.77,122.87,7027.55,4209.08,0,NA,NA
2018-08-19,"Detroit","Great Lakes",1.01,608042.46,265226.83,14796.88,9789.25,73317.21,107986.24,161512.18,212475.23,12800.17,39951.43,1.57,599.83,4342.82,0,7741.97,2047.28,0,NA,NA
2018-08-19,"Grand Rapids","Great Lakes",0.93,303007.62,66152.01,9588.97,8345.16,3140.89,102335.68,131379.04,24998.95,180.83,40972.23,1.3,36.28,1207.53,0,8278.49,66.67,0,NA,NA
2018-08-19,"Harrisburg/Scranton","Northeast",1.06,355609.79,96220.9,12334.55,11633.78,61747.53,197193.96,447.4,88024.05,4795.74,3401.11,1.55,333.65,367.12,0,11473.8,159.98,0,NA,NA
2018-08-19,"Hartford/Springfield","Northeast",1.32,346666.86,66301.8,14656,8332.49,8632.77,271049.76,682.53,60313.48,4216.74,1771.58,2.2,65.39,6258.12,0,8289.15,43.34,0,NA,NA
2018-08-19,"Houston","South Central",0.66,1786855.36,801457.2,61481.09,54206.78,804950.62,176367.58,4079.96,558757.87,230841.55,11857.78,0.77,7127.42,146.89,0,53556.78,650,0,NA,NA
2018-08-19,"Indianapolis","Great Lakes",1.06,243211.21,121034.79,9060.75,6861.14,32191.67,82618.12,7366.63,102748.58,15629.41,2656.8,1.38,532.5,1667.11,0,2091.84,4769.3,0,NA,NA
2018-08-19,"Jacksonville","Southeast",1.12,240210.2,91098.77,5409.34,4039.91,126573.07,21751.35,787.01,33856.42,53697.91,3544.44,1.65,216.71,1151.41,1.31,2258.47,1781.44,0,NA,NA
2018-08-19,"Las Vegas","West",1.03,416172.92,214135.37,13806.2,9491.67,66627.25,127071.38,8338.92,86060.06,127447.68,627.63,1.51,1912.42,2402.11,0,9461.48,30.19,0,NA,NA
2018-08-19,"Los Angeles","California",1.16,2768816.55,1323664.22,114455.33,61966.73,996910.37,354062.19,94179.77,1195473.66,59815.18,68375.38,1.56,23958.47,28530.13,0,61600.98,365.75,0,NA,NA
2018-08-19,"Louisville","Midsouth",0.96,154992.99,86010.32,3084.18,1278.78,37654.26,31027.2,301.21,59793.77,25815.85,400.7,1.57,9,1796.4,0,461.46,817.32,0,NA,NA
2018-08-19,"Miami/Ft. Lauderdale",NA,1.32,749488.74,234746.07,8023.43,7913.32,438677.96,71066.2,4998.51,116427.87,109422.65,8895.55,1.25,108.11,2,0,7913.32,0,0,NA,NA
2018-08-19,"Nashville","Midsouth",0.95,305574.94,166300.42,5549.8,2801.97,130582.17,8336.27,356.08,120894.39,43668.25,1737.78,1.56,17.82,2730.01,0,1003.45,1798.52,0,NA,NA
2018-08-19,"New Orleans/Mobile","South Central",1.14,303184.44,110295.4,2056.57,1323.74,155466.7,36361.71,1060.63,60603.61,47065.12,2626.67,1.77,593.64,139.19,0,328.89,994.85,0,NA,NA
2018-08-19,"New York","Northeast",1.31,1664803.73,730772.03,96410.82,67071.17,54452.44,868289.94,11289.32,681905.54,46433.15,2433.34,1.94,14586.94,13727.58,1025.13,67064.5,6.67,0,NA,NA
2018-08-19,"Northern New England","Northeast",1.44,455255,71043.1,24472.03,21121.27,24973.85,358719.71,518.34,36201.8,34217.97,623.33,1.58,0,3350.76,0,17987.79,3133.48,0,NA,NA
2018-08-19,"Orlando","Southeast",1.22,496163.43,172162.87,10832.5,9370.52,277589.06,43298.88,3112.62,91766.95,71809.25,8586.67,1.43,249.4,1212.58,0,8568.88,801.64,0,NA,NA
2018-08-19,"Philadelphia","Northeast",1.18,567143.15,208905.98,23467.04,17187.91,30955.12,325294.79,1987.26,180159.58,26216.4,2530,1.67,3169.92,3109.21,0,17067.04,120.87,0,NA,NA
2018-08-19,"Phoenix/Tucson","West",0.93,1106045.2,426299.19,24492.67,17266.56,423136.85,239978.2,16630.96,242690.01,178408.07,5201.11,1.41,3665.6,3560.51,0,17215.89,50.67,0,NA,NA
2018-08-19,"Pittsburgh","Northeast",1.2,145034.9,87236.44,11928.04,10285.65,36148.8,20104.89,1544.77,49847.79,37388.65,0,1.46,1622.49,19.9,0,10228.98,56.67,0,NA,NA
2018-08-19,"Portland","West",1.26,662400.18,311651.55,39168.43,26391.15,58000.18,273338.62,19409.83,105746.86,205091.75,812.94,1.81,1273.1,11504.18,0,3117.51,23260.31,13.33,NA,NA
2018-08-19,"Raleigh/Greensboro","Midsouth",1.24,388690.82,139915.47,13050.15,6639.39,114941.94,126272.76,7560.65,119352.82,20562.65,0,2.49,100.5,6214.28,95.98,5702.88,936.51,0,NA,NA
2018-08-19,"Richmond/Norfolk","Midsouth",1,331140.39,167765.42,13544.55,9359.88,87326.19,73841.76,2207.02,140778.92,23409.83,3576.67,1.41,43.06,4081.43,60.18,8559.02,800.86,0,NA,NA
2018-08-19,"Roanoke","Midsouth",0.98,225000.87,131447.68,5163.05,2897.01,53184.87,40238.08,130.24,106285.91,23797.33,1364.44,1.68,222.56,2043.48,0,2095.13,801.88,0,NA,NA
2018-08-19,"Sacramento","California",1.3,536250.4,77213.73,11004.2,5127.65,128519.41,328922.45,1594.81,71750.25,2769.45,2694.03,1.81,2214.22,3662.33,0,5120.98,6.67,0,NA,NA
2018-08-19,"San Diego","California",1.34,450127.65,166493.19,18960.53,2835.27,126247.82,131921.95,25464.69,152038.58,12512.71,1941.9,1.88,6165.41,9959.85,0,2745.27,90,0,NA,NA
2018-08-19,"San Francisco","California",1.66,814953.57,152989.58,28671.47,5837.83,177469.63,479130.47,5363.89,148581.89,2130.19,2277.5,2.5,12135.66,10697.98,0,5837.83,0,0,NA,NA
2018-08-19,"Seattle","West",1.52,568880.43,306272.46,60045.3,38268.58,89712.67,172024.02,871.28,110852.77,194565.42,854.27,2.08,1610.21,20166.51,0,4429.87,33831.38,7.33,NA,NA
2018-08-19,"South Carolina","Midsouth",1.07,483170.86,177780.26,13753.75,8457.15,248892.14,53630.71,2867.75,119535.08,54030.74,4214.44,1.61,54.78,5174.74,67.08,6359.32,2097.83,0,NA,NA
2018-08-19,"Spokane","West",1.37,96997.63,48320.42,6363.69,3893.88,18778.03,29707.85,191.33,17840.73,30361.08,118.61,1.93,309.77,2160.04,0,184.42,3709.46,0,NA,NA
2018-08-19,"St. Louis","Plains",1.27,208794.64,114490.02,6725.88,3288.26,73614.67,20052.36,637.59,87687.28,14514.33,12288.41,1.92,115.29,3300.94,21.39,2254.1,1034.16,0,NA,NA
2018-08-19,"Syracuse","Northeast",1.2,82055.83,38651.4,5180.21,4913.09,4791.91,38478.57,133.95,33845.86,4722.21,83.33,1.22,74.67,192.45,0,3874.37,1038.72,0,NA,NA
2018-08-19,"Tampa","Southeast",1.31,508733.77,168548.69,9328.47,8257.41,289193.56,48735.04,2256.48,80285.94,80020.53,8242.22,1.38,160.5,910.56,0,7583.33,674.08,0,NA,NA
2018-08-19,"West Tex/New Mexico","West",0.89,943309.67,325957.79,21004.6,14223.34,374650.55,173339.22,69362.11,168722.25,156708.35,527.19,1.56,2289.89,4456.08,35.29,13650.21,573.13,0,NA,NA
2018-08-26,"Albany","Northeast",1.15,135429.37,13756.4,2088.44,1515.7,5513.19,116019.78,140,10702.63,2623.77,430,1.71,99.4,473.34,0,1445.7,70,0,NA,NA
2018-08-26,"Atlanta","Southeast",1.09,678573.34,343218.77,17101.33,10677.58,295474.62,37533.5,2346.45,219558.78,116220,7439.99,1.66,243.39,6180.36,0,6566.91,4110.67,0,NA,NA
